LABEL,TEXT,CLEANED_TEXT,HAS_URL,HAS_EMAIL,HAS_PHONE,TOKENIZED_TEXT
0,I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo,i love you you set my soul on fire it is not just a spark but it is a flame a big rawring flame xoxo,False,False,False,"['i', 'love', 'you', 'you', 'set', 'my', 'soul', 'on', 'fire', 'it', 'is', 'not', 'just', 'a', 'spark', 'but', 'it', 'is', 'a', 'flame', 'a', 'big', 'rawring', 'flame', 'xoxo']"
0,"Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy ur crushes..!!!;-)",somewhr someone is surely made 4 u and god has decided a perfect time to make u meet dat person    till den      enjoy ur crushes,False,False,False,"['somewhr', 'someone', 'is', 'surely', 'made', '4', 'u', 'and', 'god', 'has', 'decided', 'a', 'perfect', 'time', 'to', 'make', 'u', 'meet', 'dat', 'person', 'till', 'den', 'enjoy', 'ur', 'crushes']"
0,That's my honeymoon outfit. :),thats my honeymoon outfit ,False,False,False,"['thats', 'my', 'honeymoon', 'outfit']"
0,Will it help if we propose going back again tomorrow,will it help if we propose going back again tomorrow,False,False,False,"['will', 'it', 'help', 'if', 'we', 'propose', 'going', 'back', 'again', 'tomorrow']"
1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04,private your phonenumber account statement for shows phonenumber unredeemed s i m points call phonenumber identifier code phonenumber expires 071104,False,False,False,"['private', 'your', 'phonenumber', 'account', 'statement', 'for', 'shows', 'phonenumber', 'unredeemed', 's', 'i', 'm', 'points', 'call', 'phonenumber', 'identifier', 'code', 'phonenumber', 'expires', '071104']"
0,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,never blame a day in ur life good days give u happiness bad days give u experience both are essential in life all are gods blessings good morning,False,False,False,"['never', 'blame', 'a', 'day', 'in', 'ur', 'life', 'good', 'days', 'give', 'u', 'happiness', 'bad', 'days', 'give', 'u', 'experience', 'both', 'are', 'essential', 'in', 'life', 'all', 'are', 'gods', 'blessings', 'good', 'morning']"
0,Pls confirm the time to collect the cheque.,pls confirm the time to collect the cheque,False,False,False,"['pls', 'confirm', 'the', 'time', 'to', 'collect', 'the', 'cheque']"
1,As a Registered Subscriber yr draw 4 a Â£100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062,as a registered subscriber yr draw 4 a âphonenumber gift voucher will b entered on receipt of a correct ans when are the next olympics txt ans to phonenumber,False,False,False,"['as', 'a', 'registered', 'subscriber', 'yr', 'draw', '4', 'a', 'âphonenumber', 'gift', 'voucher', 'will', 'b', 'entered', 'on', 'receipt', 'of', 'a', 'correct', 'ans', 'when', 'are', 'the', 'next', 'olympics', 'txt', 'ans', 'to', 'phonenumber']"
1,URGENT! Your Mobile number has been awarded with a Â£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,urgent your mobile number has been awarded with a âphonenumber prize guaranteed call phonenumber from land line claim phonenumber valid 12hrs only phonenumberppm,False,False,False,"['urgent', 'your', 'mobile', 'number', 'has', 'been', 'awarded', 'with', 'a', 'âphonenumber', 'prize', 'guaranteed', 'call', 'phonenumber', 'from', 'land', 'line', 'claim', 'phonenumber', 'valid', '12hrs', 'only', 'phonenumberppm']"
0,Daddy will take good care of you :),daddy will take good care of you ,False,False,False,"['daddy', 'will', 'take', 'good', 'care', 'of', 'you']"
0,"Yeah probably, I still gotta check out with leo",yeah probably i still gotta check out with leo,False,False,False,"['yeah', 'probably', 'i', 'still', 'gotta', 'check', 'out', 'with', 'leo']"
0,K.then any other special?,kthen any other special,False,False,False,"['kthen', 'any', 'other', 'special']"
0,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass,carlos is taking his sweet time as usual so let me know when you and patty are donewant to smoke and ill tell him to haul ass,False,False,False,"['carlos', 'is', 'taking', 'his', 'sweet', 'time', 'as', 'usual', 'so', 'let', 'me', 'know', 'when', 'you', 'and', 'patty', 'are', 'donewant', 'to', 'smoke', 'and', 'ill', 'tell', 'him', 'to', 'haul', 'ass']"
0,Ok pa. Nothing problem:-),ok pa nothing problem,False,False,False,"['ok', 'pa', 'nothing', 'problem']"
0,Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?!,have you heard about that job im going to that wildlife talk again tonight if u want2come its that2worzels and a wizzle or whatever it is,False,False,False,"['have', 'you', 'heard', 'about', 'that', 'job', 'im', 'going', 'to', 'that', 'wildlife', 'talk', 'again', 'tonight', 'if', 'u', 'want2come', 'its', 'that2worzels', 'and', 'a', 'wizzle', 'or', 'whatever', 'it', 'is']"
0,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U",god picked up a flower and dippeditinadew lovingly touched itwhichturnedinto u and the he gifted tomeandsaidthis friend is 4u,False,False,False,"['god', 'picked', 'up', 'a', 'flower', 'and', 'dippeditinadew', 'lovingly', 'touched', 'itwhichturnedinto', 'u', 'and', 'the', 'he', 'gifted', 'tomeandsaidthis', 'friend', 'is', '4u']"
0,When you came to hostel.,when you came to hostel,False,False,False,"['when', 'you', 'came', 'to', 'hostel']"
0,Ok no prob... I'll come after lunch then...,ok no prob ill come after lunch then,False,False,False,"['ok', 'no', 'prob', 'ill', 'come', 'after', 'lunch', 'then']"
0,Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...,jus telling u dat ill b leaving 4 shanghai on 21st instead so well haf more time 2 meet up cya,False,False,False,"['jus', 'telling', 'u', 'dat', 'ill', 'b', 'leaving', '4', 'shanghai', 'on', '21st', 'instead', 'so', 'well', 'haf', 'more', 'time', '2', 'meet', 'up', 'cya']"
0,Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?,are your freezing  are you home yet  will you remember to kiss your mom in the morning do you love me  do you think of me  are you missing me yet ,False,False,False,"['are', 'your', 'freezing', 'are', 'you', 'home', 'yet', 'will', 'you', 'remember', 'to', 'kiss', 'your', 'mom', 'in', 'the', 'morning', 'do', 'you', 'love', 'me', 'do', 'you', 'think', 'of', 'me', 'are', 'you', 'missing', 'me', 'yet']"
0,You all ready for * big day tomorrow?,you all ready for  big day tomorrow,False,False,False,"['you', 'all', 'ready', 'for', 'big', 'day', 'tomorrow']"
0,I'll probably be around mu a lot,ill probably be around mu a lot,False,False,False,"['ill', 'probably', 'be', 'around', 'mu', 'a', 'lot']"
0,645,phonenumber,False,False,False,['phonenumber']
1,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,rtking pro video club need help email or call phonenumber you must be 16 club credits redeemable at wwwringtonekingcouk enjoy,False,False,False,"['rtking', 'pro', 'video', 'club', 'need', 'help', 'email', 'or', 'call', 'phonenumber', 'you', 'must', 'be', '16', 'club', 'credits', 'redeemable', 'at', 'wwwringtonekingcouk', 'enjoy']"
0,Thnx dude. u guys out 2nite?,thnx dude u guys out 2nite,False,False,False,"['thnx', 'dude', 'u', 'guys', 'out', '2nite']"
0,Me sef dey laugh you. Meanwhile how's my darling anjie!,me sef dey laugh you meanwhile hows my darling anjie,False,False,False,"['me', 'sef', 'dey', 'laugh', 'you', 'meanwhile', 'hows', 'my', 'darling', 'anjie']"
0,Mm i had my food da from out,mm i had my food da from out,False,False,False,"['mm', 'i', 'had', 'my', 'food', 'da', 'from', 'out']"
0,"K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas",k makes sense btw carlos is being difficult so you guys are gonna smoke while i go pick up the second batch and get gas,False,False,False,"['k', 'makes', 'sense', 'btw', 'carlos', 'is', 'being', 'difficult', 'so', 'you', 'guys', 'are', 'gonna', 'smoke', 'while', 'i', 'go', 'pick', 'up', 'the', 'second', 'batch', 'and', 'get', 'gas']"
0,Did u download the fring app?,did u download the fring app,False,False,False,"['did', 'u', 'download', 'the', 'fring', 'app']"
0,The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible,the 2 oz guy is being kinda flaky but one friend is interested in picking up  ltgt  worth tonight if possible,False,False,False,"['the', '2', 'oz', 'guy', 'is', 'being', 'kinda', 'flaky', 'but', 'one', 'friend', 'is', 'interested', 'in', 'picking', 'up', 'ltgt', 'worth', 'tonight', 'if', 'possible']"
0,Friends that u can stay on fb chat with,friends that u can stay on fb chat with,False,False,False,"['friends', 'that', 'u', 'can', 'stay', 'on', 'fb', 'chat', 'with']"
0,"Fuck babe, I miss you sooooo much !! I wish you were here to sleep with me ... My bed is so lonely ... I go now, to sleep ... To dream of you, my love ...",fuck babe i miss you sooooo much  i wish you were here to sleep with me  my bed is so lonely  i go now to sleep  to dream of you my love ,False,False,False,"['fuck', 'babe', 'i', 'miss', 'you', 'sooooo', 'much', 'i', 'wish', 'you', 'were', 'here', 'to', 'sleep', 'with', 'me', 'my', 'bed', 'is', 'so', 'lonely', 'i', 'go', 'now', 'to', 'sleep', 'to', 'dream', 'of', 'you', 'my', 'love']"
0,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-",living is very simple loving is also simple laughing is too simple winning is tooo simple but being simple is very difficult gud nte,False,False,False,"['living', 'is', 'very', 'simple', 'loving', 'is', 'also', 'simple', 'laughing', 'is', 'too', 'simple', 'winning', 'is', 'tooo', 'simple', 'but', 'being', 'simple', 'is', 'very', 'difficult', 'gud', 'nte']"
1,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,u have a secret admirer who is looking 2 make contact with ufind out who they rreveal who thinks ur so specialcall on phonenumber,False,False,False,"['u', 'have', 'a', 'secret', 'admirer', 'who', 'is', 'looking', '2', 'make', 'contact', 'with', 'ufind', 'out', 'who', 'they', 'rreveal', 'who', 'thinks', 'ur', 'so', 'specialcall', 'on', 'phonenumber']"
0,"Ah, well that confuses things, doesnât it?",ah well that confuses things doesnât it,False,False,False,"['ah', 'well', 'that', 'confuses', 'things', 'doesnât', 'it']"
1,500 free text msgs. Just text ok to 80488 and we'll credit your account,phonenumber free text msgs just text ok to phonenumber and well credit your account,False,False,False,"['phonenumber', 'free', 'text', 'msgs', 'just', 'text', 'ok', 'to', 'phonenumber', 'and', 'well', 'credit', 'your', 'account']"
0,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,hi dear call me its urgnt i dont know whats your problem you dont want to work or if you have any other problem at least tell me wating for your reply,False,False,False,"['hi', 'dear', 'call', 'me', 'its', 'urgnt', 'i', 'dont', 'know', 'whats', 'your', 'problem', 'you', 'dont', 'want', 'to', 'work', 'or', 'if', 'you', 'have', 'any', 'other', 'problem', 'at', 'least', 'tell', 'me', 'wating', 'for', 'your', 'reply']"
0,Dear how you. Are you ok?,dear how you are you ok,False,False,False,"['dear', 'how', 'you', 'are', 'you', 'ok']"
1,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth Â£350! To Claim, Call London 02072069400. Bx 526, SW73SS",you have been selected to stay in 1 of phonenumber top british hotels  for nothing holiday worth âphonenumber to claim call london phonenumber bx phonenumber sw73ss,False,False,False,"['you', 'have', 'been', 'selected', 'to', 'stay', 'in', '1', 'of', 'phonenumber', 'top', 'british', 'hotels', 'for', 'nothing', 'holiday', 'worth', 'âphonenumber', 'to', 'claim', 'call', 'london', 'phonenumber', 'bx', 'phonenumber', 'sw73ss']"
0,Yes princess! I want to make you happy...,yes princess i want to make you happy,False,False,False,"['yes', 'princess', 'i', 'want', 'to', 'make', 'you', 'happy']"
0,Sounds like you have many talents! would you like to go on a dinner date next week?,sounds like you have many talents would you like to go on a dinner date next week,False,False,False,"['sounds', 'like', 'you', 'have', 'many', 'talents', 'would', 'you', 'like', 'to', 'go', 'on', 'a', 'dinner', 'date', 'next', 'week']"
0,I am going to film 2day da. At 6pm. Sorry da.,i am going to film 2day da at 6pm sorry da,False,False,False,"['i', 'am', 'going', 'to', 'film', '2day', 'da', 'at', '6pm', 'sorry', 'da']"
0,We not watching movie already. Xy wants 2 shop so i'm shopping w her now.,we not watching movie already xy wants 2 shop so im shopping w her now,False,False,False,"['we', 'not', 'watching', 'movie', 'already', 'xy', 'wants', '2', 'shop', 'so', 'im', 'shopping', 'w', 'her', 'now']"
0,Hello my little party animal! I just thought I'd buzz you as you were with your friends ...*grins*... Reminding you were loved and send a naughty adoring kiss,hello my little party animal i just thought id buzz you as you were with your friends grins reminding you were loved and send a naughty adoring kiss,False,False,False,"['hello', 'my', 'little', 'party', 'animal', 'i', 'just', 'thought', 'id', 'buzz', 'you', 'as', 'you', 'were', 'with', 'your', 'friends', 'grins', 'reminding', 'you', 'were', 'loved', 'and', 'send', 'a', 'naughty', 'adoring', 'kiss']"
0,Yesterday its with me only . Now am going home.,yesterday its with me only  now am going home,False,False,False,"['yesterday', 'its', 'with', 'me', 'only', 'now', 'am', 'going', 'home']"
1,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",eerie nokia tones 4u rply tone title to phonenumber eg tone dracula to phonenumber titles ghost addamsfa munsters exorcist twilight wwwgetzedcouk poboxphonenumberw45wq phonenumberp,False,False,False,"['eerie', 'nokia', 'tones', '4u', 'rply', 'tone', 'title', 'to', 'phonenumber', 'eg', 'tone', 'dracula', 'to', 'phonenumber', 'titles', 'ghost', 'addamsfa', 'munsters', 'exorcist', 'twilight', 'wwwgetzedcouk', 'poboxphonenumberw45wq', 'phonenumberp']"
0,"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for",you have come into my life and brought the sun shiny down on me warming my heart putting a constant smile on my face  making me feel loved and cared for,False,False,False,"['you', 'have', 'come', 'into', 'my', 'life', 'and', 'brought', 'the', 'sun', 'shiny', 'down', 'on', 'me', 'warming', 'my', 'heart', 'putting', 'a', 'constant', 'smile', 'on', 'my', 'face', 'making', 'me', 'feel', 'loved', 'and', 'cared', 'for']"
0,"No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me",no shit but i wasnt that surprised so i went and spent the evening with that french guy i met in town here and we fooled around a bit but i didnt let him fuck me,False,False,False,"['no', 'shit', 'but', 'i', 'wasnt', 'that', 'surprised', 'so', 'i', 'went', 'and', 'spent', 'the', 'evening', 'with', 'that', 'french', 'guy', 'i', 'met', 'in', 'town', 'here', 'and', 'we', 'fooled', 'around', 'a', 'bit', 'but', 'i', 'didnt', 'let', 'him', 'fuck', 'me']"
1,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their ""suppliers"", just as a shop has to give a guarantee on what they sell. B. G.",0anetworks allow companies to bill for sms so they are responsible for their suppliers just as a shop has to give a guarantee on what they sell b g,False,False,False,"['0anetworks', 'allow', 'companies', 'to', 'bill', 'for', 'sms', 'so', 'they', 'are', 'responsible', 'for', 'their', 'suppliers', 'just', 'as', 'a', 'shop', 'has', 'to', 'give', 'a', 'guarantee', 'on', 'what', 'they', 'sell', 'b', 'g']"
0,Great comedy..cant stop laughing da:),great comedycant stop laughing da,False,False,False,"['great', 'comedycant', 'stop', 'laughing', 'da']"
1,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,freemsgfeelin kinda lnly hope u like 2 keep me company jst got a cam moby wanna c my pictxt or reply date to phonenumber msgphonenumberp 2rcv hlp phonenumber stop to phonenumber,False,False,False,"['freemsgfeelin', 'kinda', 'lnly', 'hope', 'u', 'like', '2', 'keep', 'me', 'company', 'jst', 'got', 'a', 'cam', 'moby', 'wanna', 'c', 'my', 'pictxt', 'or', 'reply', 'date', 'to', 'phonenumber', 'msgphonenumberp', '2rcv', 'hlp', 'phonenumber', 'stop', 'to', 'phonenumber']"
0,"Alright, we're all set here, text the man",alright were all set here text the man,False,False,False,"['alright', 'were', 'all', 'set', 'here', 'text', 'the', 'man']"
0,"Hi , where are you? We're at  and they're not keen to go out i kind of am but feel i shouldn't so can we go out tomo, don't mind do you?",hi  where are you were at  and theyre not keen to go out i kind of am but feel i shouldnt so can we go out tomo dont mind do you,False,False,False,"['hi', 'where', 'are', 'you', 'were', 'at', 'and', 'theyre', 'not', 'keen', 'to', 'go', 'out', 'i', 'kind', 'of', 'am', 'but', 'feel', 'i', 'shouldnt', 'so', 'can', 'we', 'go', 'out', 'tomo', 'dont', 'mind', 'do', 'you']"
0,Sleeping nt feeling well,sleeping nt feeling well,False,False,False,"['sleeping', 'nt', 'feeling', 'well']"
0,U WILL SWITCH YOUR FONE ON DAMMIT!!,u will switch your fone on dammit,False,False,False,"['u', 'will', 'switch', 'your', 'fone', 'on', 'dammit']"
0,India have to take lead:),india have to take lead,False,False,False,"['india', 'have', 'to', 'take', 'lead']"
0,I.ll post her out l8r. In class,ill post her out l8r in class,False,False,False,"['ill', 'post', 'her', 'out', 'l8r', 'in', 'class']"
0,Thts wat Wright Brother did to fly..,thts wat wright brother did to fly,False,False,False,"['thts', 'wat', 'wright', 'brother', 'did', 'to', 'fly']"
0,"Evening * v good if somewhat event laden. Will fill you in, don't you worry â¦ Head * ok but throat * wrecked. See you at six then!",evening  v good if somewhat event laden will fill you in dont you worry â head  ok but throat  wrecked see you at six then,False,False,False,"['evening', 'v', 'good', 'if', 'somewhat', 'event', 'laden', 'will', 'fill', 'you', 'in', 'dont', 'you', 'worry', 'â', 'head', 'ok', 'but', 'throat', 'wrecked', 'see', 'you', 'at', 'six', 'then']"
0,If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:),if u laugh really loud if u talk spontaneously if u dont care what others feel u are probably with your dear amp best friends goodevening dear,False,False,False,"['if', 'u', 'laugh', 'really', 'loud', 'if', 'u', 'talk', 'spontaneously', 'if', 'u', 'dont', 'care', 'what', 'others', 'feel', 'u', 'are', 'probably', 'with', 'your', 'dear', 'amp', 'best', 'friends', 'goodevening', 'dear']"
0,ITS A LAPTOP TAKE IT WITH YOU.,its a laptop take it with you,False,False,False,"['its', 'a', 'laptop', 'take', 'it', 'with', 'you']"
0,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.,i dont have any of your file in my bagi was in work when you called mei ll tell you if i find anything in my room,False,False,False,"['i', 'dont', 'have', 'any', 'of', 'your', 'file', 'in', 'my', 'bagi', 'was', 'in', 'work', 'when', 'you', 'called', 'mei', 'll', 'tell', 'you', 'if', 'i', 'find', 'anything', 'in', 'my', 'room']"
0,I wan but too early lei... Me outside now wun b home so early... Neva mind then...,i wan but too early lei me outside now wun b home so early neva mind then,False,False,False,"['i', 'wan', 'but', 'too', 'early', 'lei', 'me', 'outside', 'now', 'wun', 'b', 'home', 'so', 'early', 'neva', 'mind', 'then']"
1,"For ur chance to win a Â£250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk",for ur chance to win a âphonenumber cash every wk txt action to phonenumber tscs wwwmovietriviatv custcare phonenumber 1xphonenumberpwk,False,False,False,"['for', 'ur', 'chance', 'to', 'win', 'a', 'âphonenumber', 'cash', 'every', 'wk', 'txt', 'action', 'to', 'phonenumber', 'tscs', 'wwwmovietriviatv', 'custcare', 'phonenumber', '1xphonenumberpwk']"
0,I was at bugis juz now wat... But now i'm walking home oredi... Ã so late then reply... I oso saw a top dat i like but din buy... Where r Ã¼ now?,i was at bugis juz now wat but now im walking home oredi ã so late then reply i oso saw a top dat i like but din buy where r ã¼ now,False,False,False,"['i', 'was', 'at', 'bugis', 'juz', 'now', 'wat', 'but', 'now', 'im', 'walking', 'home', 'oredi', 'ã', 'so', 'late', 'then', 'reply', 'i', 'oso', 'saw', 'a', 'top', 'dat', 'i', 'like', 'but', 'din', 'buy', 'where', 'r', 'ã¼', 'now']"
0,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance..",wishing you and your family merry x mas and happy new year in advance,False,False,False,"['wishing', 'you', 'and', 'your', 'family', 'merry', 'x', 'mas', 'and', 'happy', 'new', 'year', 'in', 'advance']"
0,At 7 we will go ok na.,at 7 we will go ok na,False,False,False,"['at', '7', 'we', 'will', 'go', 'ok', 'na']"
0,Yes I posted a couple of pics on fb. There's still snow outside too. I'm just waking up :),yes i posted a couple of pics on fb theres still snow outside too im just waking up ,False,False,False,"['yes', 'i', 'posted', 'a', 'couple', 'of', 'pics', 'on', 'fb', 'theres', 'still', 'snow', 'outside', 'too', 'im', 'just', 'waking', 'up']"
0,S:-)if we have one good partnership going we will take lead:),sif we have one good partnership going we will take lead,False,False,False,"['sif', 'we', 'have', 'one', 'good', 'partnership', 'going', 'we', 'will', 'take', 'lead']"
1,RGENT! This is the 2nd attempt to contact U!U have WON Â£1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. maxÂ£7. 50,rgent this is the 2nd attempt to contact uu have won âphonenumber call phonenumber b4 phonenumber tcsbcmphonenumberwc1n3xx callcost phonenumberppm mobilesvary maxâ7 50,False,False,False,"['rgent', 'this', 'is', 'the', '2nd', 'attempt', 'to', 'contact', 'uu', 'have', 'won', 'âphonenumber', 'call', 'phonenumber', 'b4', 'phonenumber', 'tcsbcmphonenumberwc1n3xx', 'callcost', 'phonenumberppm', 'mobilesvary', 'maxâ7', '50']"
0,"Yeah, where's your class at?",yeah wheres your class at,False,False,False,"['yeah', 'wheres', 'your', 'class', 'at']"
0,No just send to you. Bec you in temple na.,no just send to you bec you in temple na,False,False,False,"['no', 'just', 'send', 'to', 'you', 'bec', 'you', 'in', 'temple', 'na']"
0,"You aren't coming home between class, right? I need to work out and shower!",you arent coming home between class right i need to work out and shower,False,False,False,"['you', 'arent', 'coming', 'home', 'between', 'class', 'right', 'i', 'need', 'to', 'work', 'out', 'and', 'shower']"
1,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx CallsÂ£1/minMobsmoreLKPOBOX177HP51FL,hi if ur lookin 4 saucy daytime fun wiv busty married woman am free all next week chat now 2 sort time phonenumber janinexx callsâ1minmobsmorelkpoboxphonenumberhp51fl,False,False,False,"['hi', 'if', 'ur', 'lookin', '4', 'saucy', 'daytime', 'fun', 'wiv', 'busty', 'married', 'woman', 'am', 'free', 'all', 'next', 'week', 'chat', 'now', '2', 'sort', 'time', 'phonenumber', 'janinexx', 'callsâ1minmobsmorelkpoboxphonenumberhp51fl']"
0,S but mostly not like that.,s but mostly not like that,False,False,False,"['s', 'but', 'mostly', 'not', 'like', 'that']"
0,Ã v ma fan...,ã v ma fan,False,False,False,"['ã', 'v', 'ma', 'fan']"
0,Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...,dunno cos i was v late n when i reach they inside already but we ate spageddies lor its e gals who r laughing at me lor,False,False,False,"['dunno', 'cos', 'i', 'was', 'v', 'late', 'n', 'when', 'i', 'reach', 'they', 'inside', 'already', 'but', 'we', 'ate', 'spageddies', 'lor', 'its', 'e', 'gals', 'who', 'r', 'laughing', 'at', 'me', 'lor']"
0,Guess who spent all last night phasing in and out of the fourth dimension,guess who spent all last night phasing in and out of the fourth dimension,False,False,False,"['guess', 'who', 'spent', 'all', 'last', 'night', 'phasing', 'in', 'and', 'out', 'of', 'the', 'fourth', 'dimension']"
0,So now my dad is gonna call after he gets out of work and ask all these crazy questions.,so now my dad is gonna call after he gets out of work and ask all these crazy questions,False,False,False,"['so', 'now', 'my', 'dad', 'is', 'gonna', 'call', 'after', 'he', 'gets', 'out', 'of', 'work', 'and', 'ask', 'all', 'these', 'crazy', 'questions']"
0,"Yes..but they said its IT.,",yesbut they said its it,False,False,False,"['yesbut', 'they', 'said', 'its', 'it']"
0,"Very hurting n meaningful lines ever: ""I compromised everything for my love, But at d end my love compromised me for everything:-("".. Gud mornin:-)",very hurting n meaningful lines ever i compromised everything for my love but at d end my love compromised me for everything gud mornin,False,False,False,"['very', 'hurting', 'n', 'meaningful', 'lines', 'ever', 'i', 'compromised', 'everything', 'for', 'my', 'love', 'but', 'at', 'd', 'end', 'my', 'love', 'compromised', 'me', 'for', 'everything', 'gud', 'mornin']"
0,Lmao!nice 1,lmaonice 1,False,False,False,"['lmaonice', '1']"
0,Glad to see your reply.,glad to see your reply,False,False,False,"['glad', 'to', 'see', 'your', 'reply']"
1,URGENT! We are trying to contact U. Todays draw shows that you have won a Â£800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,urgent we are trying to contact u todays draw shows that you have won a âphonenumber prize guaranteed call phonenumber from land line claim a21 valid 12hrs only,False,False,False,"['urgent', 'we', 'are', 'trying', 'to', 'contact', 'u', 'todays', 'draw', 'shows', 'that', 'you', 'have', 'won', 'a', 'âphonenumber', 'prize', 'guaranteed', 'call', 'phonenumber', 'from', 'land', 'line', 'claim', 'a21', 'valid', '12hrs', 'only']"
1,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.,monthly password for wap mobsicom is phonenumber use your wap phone not pc,False,False,False,"['monthly', 'password', 'for', 'wap', 'mobsicom', 'is', 'phonenumber', 'use', 'your', 'wap', 'phone', 'not', 'pc']"
0,Nah dub but je still buff,nah dub but je still buff,False,False,False,"['nah', 'dub', 'but', 'je', 'still', 'buff']"
0,"Painful words- ""I thought being Happy was the most toughest thing on Earth... But, the toughest is acting Happy with all unspoken pain inside..""",painful words i thought being happy was the most toughest thing on earth but the toughest is acting happy with all unspoken pain inside,False,False,False,"['painful', 'words', 'i', 'thought', 'being', 'happy', 'was', 'the', 'most', 'toughest', 'thing', 'on', 'earth', 'but', 'the', 'toughest', 'is', 'acting', 'happy', 'with', 'all', 'unspoken', 'pain', 'inside']"
0,"Yeah, that's fine! It's Â£6 to get in, is that ok?",yeah thats fine its â6 to get in is that ok,False,False,False,"['yeah', 'thats', 'fine', 'its', 'â6', 'to', 'get', 'in', 'is', 'that', 'ok']"
0,Lol where do u come up with these ideas?,lol where do u come up with these ideas,False,False,False,"['lol', 'where', 'do', 'u', 'come', 'up', 'with', 'these', 'ideas']"
0,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",so many people seems to be special at first sight but only very few will remain special to you till your last sight maintain them till life ends shjas,False,False,False,"['so', 'many', 'people', 'seems', 'to', 'be', 'special', 'at', 'first', 'sight', 'but', 'only', 'very', 'few', 'will', 'remain', 'special', 'to', 'you', 'till', 'your', 'last', 'sight', 'maintain', 'them', 'till', 'life', 'ends', 'shjas']"
0,"Today is ""song dedicated day.."" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...",today is song dedicated day which song will u dedicate for me send this to all ur valuable frnds but first rply me,False,False,False,"['today', 'is', 'song', 'dedicated', 'day', 'which', 'song', 'will', 'u', 'dedicate', 'for', 'me', 'send', 'this', 'to', 'all', 'ur', 'valuable', 'frnds', 'but', 'first', 'rply', 'me']"
0,Okay... We wait ah,okay we wait ah,False,False,False,"['okay', 'we', 'wait', 'ah']"
0,Y lei?,y lei,False,False,False,"['y', 'lei']"
